age,taille,poids,sport_licence,niveau_etude,region,smoker,revenu_estime_mois,situation_familiale,risque_personnel,loyer_mensuel,montant_pret
21,172.1,54.2,non,bac+2,Occitanie,non,500,veuf,0.22,10000.0,2571.4279977966503
44,167.9,74.2,oui,master,Île-de-France,oui,3485,célibataire,0.78,5000.0,6950.691750123016
75,156.9,88.8,oui,bac,Bretagne,oui,989,marié,0.26,5175.89104031576,12906.990479801343
32,178.3,78.4,oui,aucun,Provence-Alpes-Côte d’Azur,non,2538,marié,0.91,5175.89104031576,21288.40814422946
30,164.7,69.6,non,bac,Hauts-de-France,non,2830,marié,0.26,805.29,7501.263720832778
23,157.2,47.2,oui,master,Île-de-France,oui,3583,veuf,0.39,615.43,13702.678326689054
35,159.0,59.6,non,bac,Auvergne-Rhône-Alpes,oui,2107,veuf,0.34,5000.0,500.0
32,172.2,63.9,oui,aucun,Corse,non,4405,marié,0.48,853.79,500.0
58,181.8,86.9,oui,doctorat,Occitanie,oui,962,célibataire,0.87,5000.0,14356.8655104378
62,186.6,78.8,oui,aucun,Île-de-France,non,3271,marié,0.22,5000.0,17984.913231590494
53,173.3,55.2,non,doctorat,Occitanie,oui,699,veuf,0.82,989.81,9786.53291738366
48,175.2,72.0,non,bac,Corse,non,4371,célibataire,0.52,5000.0,500.0
32,177.5,71.4,oui,doctorat,Hauts-de-France,oui,1464,célibataire,0.76,420.05,500.0
19,178.3,47.7,non,doctorat,Auvergne-Rhône-Alpes,oui,4022,marié,0.53,5175.89104031576,20399.31047104829
50,175.3,69.6,oui,bac,Hauts-de-France,non,2020,célibataire,0.08,718.47,500.0
39,156.5,74.0,non,master,Occitanie,non,5025,célibataire,0.38,10000.0,28688.895789414644
29,153.8,60.9,oui,doctorat,Occitanie,non,4116,marié,0.42,5000.0,32226.988031995694
58,165.6,56.9,non,doctorat,Provence-Alpes-Côte d’Azur,oui,3767,divorcé,0.32,5175.89104031576,500.0
68,158.3,87.4,oui,master,Provence-Alpes-Côte d’Azur,oui,3955,marié,0.94,933.28,10639.305587861045
39,174.2,43.4,non,doctorat,Provence-Alpes-Côte d’Azur,oui,1808,marié,0.76,766.8,5630.096497060186
31,187.1,69.8,non,doctorat,Corse,oui,2649,divorcé,0.03,10000.0,500.0
29,172.3,77.4,non,bac,Bretagne,non,2483,marié,0.71,10000.0,500.0
53,158.6,72.2,oui,aucun,Occitanie,non,1371,divorcé,0.94,1069.99,500.0
60,156.9,78.6,non,bac+2,Normandie,non,2340,marié,0.06,10000.0,15184.584884713417
45,168.8,91.3,non,master,Provence-Alpes-Côte d’Azur,non,2906,célibataire,0.44,1166.1,29132.162879314223
33,173.4,51.0,non,aucun,Normandie,non,6049,divorcé,0.42,519.12,15351.456734074622
26,164.8,99.3,non,doctorat,Hauts-de-France,non,1587,divorcé,0.73,5175.89104031576,500.0
23,177.3,71.7,oui,bac+2,Hauts-de-France,non,1513,veuf,0.65,5000.0,500.0
42,179.2,76.7,non,bac,Auvergne-Rhône-Alpes,non,2273,célibataire,0.51,5175.89104031576,11655.390877132537
45,171.0,58.3,oui,aucun,Provence-Alpes-Côte d’Azur,oui,3352,veuf,0.01,5000.0,500.0
52,171.4,76.8,oui,bac,Auvergne-Rhône-Alpes,oui,2962,célibataire,0.4,1042.69,500.0
26,177.4,34.3,oui,aucun,Île-de-France,non,3531,célibataire,0.4,622.09,8280.067769939777
52,177.0,58.0,non,master,Hauts-de-France,oui,2014,divorcé,0.29,5000.0,500.0
49,183.2,67.0,non,bac,Occitanie,oui,5607,divorcé,0.4,5175.89104031576,500.0
27,179.1,87.6,non,bac+2,Bretagne,non,2099,marié,0.38,5000.0,15284.764778404458
71,176.1,62.2,oui,bac,Bretagne,non,1534,veuf,0.05,10000.0,20138.50357849674
63,166.0,92.2,oui,bac+2,Normandie,non,930,marié,0.46,10000.0,8042.88785006186
55,192.3,70.9,non,bac,Occitanie,non,3907,marié,0.14,579.29,500.0
36,159.9,71.4,non,doctorat,Corse,non,4632,divorcé,0.41,54.98,16683.472226033566
60,163.5,111.2,non,master,Corse,oui,500,divorcé,0.22,5175.89104031576,500.0
22,175.8,67.0,oui,aucun,Île-de-France,non,884,célibataire,0.13,5175.89104031576,500.0
72,160.5,77.5,non,master,Auvergne-Rhône-Alpes,oui,2445,veuf,0.85,5175.89104031576,500.0
51,175.3,60.4,oui,aucun,Normandie,oui,2408,marié,0.29,5175.89104031576,2050.7157398082786
19,180.4,79.3,non,bac+2,Occitanie,non,500,marié,0.6,5175.89104031576,15874.774716771984
26,167.9,68.5,non,bac+2,Hauts-de-France,oui,2262,marié,0.48,5175.89104031576,500.0
59,146.9,48.7,non,aucun,Île-de-France,non,2618,divorcé,0.2,5000.0,8886.31357750079
46,188.4,71.2,non,bac,Auvergne-Rhône-Alpes,oui,2298,marié,0.7,10000.0,500.0
19,176.1,41.6,non,bac,Normandie,oui,3278,marié,0.66,5175.89104031576,2813.156186853146
34,175.5,94.5,oui,bac+2,Hauts-de-France,non,2425,marié,0.33,10000.0,23210.797866626606
70,170.6,53.7,non,doctorat,Île-de-France,non,3247,célibataire,0.79,5175.89104031576,5257.865301498262
68,172.7,75.0,non,bac+2,Normandie,non,1217,marié,0.5,437.78,500.0
19,182.6,60.0,oui,bac+2,Corse,oui,1382,marié,0.97,1228.62,500.0
38,159.9,58.5,non,doctorat,Corse,non,1866,divorcé,0.94,10000.0,500.0
33,163.6,87.7,non,aucun,Île-de-France,oui,1517,marié,0.06,5175.89104031576,500.0
50,178.5,66.3,oui,master,Normandie,non,2501,célibataire,0.6,567.95,24670.306600109925
34,175.5,82.6,non,doctorat,Provence-Alpes-Côte d’Azur,oui,3893,divorcé,0.33,10000.0,7977.963403126492
62,155.3,67.3,non,bac+2,Hauts-de-France,non,1915,veuf,0.7,758.8,500.0
70,169.1,71.9,oui,bac,Hauts-de-France,oui,4917,veuf,0.53,10000.0,13179.96915777943
62,167.7,69.7,non,aucun,Normandie,oui,1393,marié,0.99,5175.89104031576,500.0
46,160.3,69.1,oui,master,Corse,non,5582,célibataire,0.83,802.5,32624.62424784305
60,162.5,93.2,non,master,Provence-Alpes-Côte d’Azur,non,4456,marié,0.44,930.0,20788.62505341787
73,170.0,59.7,oui,bac,Bretagne,oui,4222,marié,0.03,691.24,500.0
66,180.2,87.2,non,master,Corse,non,4100,marié,0.21,5175.89104031576,500.0
39,186.6,82.6,oui,master,Occitanie,oui,3149,marié,0.85,688.67,22092.708515061127
29,161.9,57.4,non,bac+2,Normandie,oui,2152,marié,0.88,5175.89104031576,500.0
37,153.9,57.1,non,bac+2,Hauts-de-France,oui,2652,marié,0.21,10000.0,500.0
49,186.6,65.8,oui,aucun,Auvergne-Rhône-Alpes,non,1522,célibataire,0.09,5175.89104031576,500.0
22,164.1,45.9,non,bac+2,Bretagne,non,1290,marié,0.38,127.1,16857.98479163118
33,158.6,109.5,non,doctorat,Auvergne-Rhône-Alpes,oui,3351,marié,0.18,10000.0,22455.43441767607
72,165.0,56.5,oui,bac,Corse,oui,3613,célibataire,0.21,5000.0,500.0
61,161.3,79.3,non,bac+2,Hauts-de-France,oui,1664,marié,0.85,10000.0,500.0
43,185.8,100.2,non,bac,Occitanie,non,3269,marié,1.0,5175.89104031576,500.0
60,183.7,80.3,oui,doctorat,Occitanie,oui,3928,divorcé,0.11,5175.89104031576,34295.832598520334
58,162.8,79.3,oui,master,Hauts-de-France,oui,3416,marié,0.89,5175.89104031576,18587.129442140165
22,188.2,104.0,non,bac+2,Occitanie,non,3905,marié,0.05,10000.0,18399.61442914501
33,156.2,68.3,oui,aucun,Normandie,non,4166,marié,0.42,297.59,500.0
61,174.6,110.8,non,bac,Île-de-France,non,1552,divorcé,0.9,748.17,500.0
48,169.2,76.4,oui,doctorat,Corse,oui,1028,marié,0.3,1018.92,500.0
54,172.7,73.8,non,master,Corse,non,3156,marié,0.71,5175.89104031576,500.0
47,151.2,62.3,non,aucun,Corse,oui,2970,marié,0.12,10000.0,500.0
72,169.0,77.0,non,bac,Corse,non,1508,divorcé,0.46,10000.0,500.0
48,168.0,97.0,oui,master,Occitanie,non,4631,divorcé,0.03,5000.0,36033.114778201976
74,186.0,102.9,oui,doctorat,Normandie,non,1541,veuf,0.82,5175.89104031576,37740.068058608034
45,164.5,82.7,non,bac+2,Bretagne,oui,2098,marié,0.61,5000.0,500.0
32,167.6,61.5,oui,bac+2,Occitanie,non,4698,célibataire,0.67,5175.89104031576,30376.436480777666
70,161.9,106.7,non,master,Normandie,oui,1445,divorcé,0.03,10000.0,500.0
30,162.9,66.1,non,master,Bretagne,non,1633,célibataire,0.58,10000.0,2580.1153810490573
20,168.7,63.0,non,aucun,Normandie,non,2761,divorcé,0.85,5000.0,500.0
28,176.0,83.2,non,aucun,Provence-Alpes-Côte d’Azur,oui,6285,divorcé,0.4,5000.0,19764.347867278266
66,168.4,44.0,non,aucun,Provence-Alpes-Côte d’Azur,oui,1255,divorcé,0.03,1035.16,500.0
29,167.9,84.7,oui,doctorat,Provence-Alpes-Côte d’Azur,oui,2501,veuf,0.77,5000.0,8951.748512055701
25,161.3,50.5,oui,bac+2,Normandie,oui,1439,veuf,0.44,5000.0,500.0
39,171.8,71.4,oui,master,Corse,oui,2884,veuf,0.55,10000.0,22144.99931479974
46,181.0,95.3,non,bac,Normandie,oui,500,marié,0.31,5175.89104031576,500.0
26,170.7,35.9,oui,bac,Provence-Alpes-Côte d’Azur,non,4878,marié,0.58,5175.89104031576,32308.384532419597
74,169.5,92.8,oui,doctorat,Provence-Alpes-Côte d’Azur,oui,3148,célibataire,0.31,1268.3,25707.40229811243
32,174.0,66.8,oui,bac,Occitanie,non,1623,divorcé,0.08,5175.89104031576,15491.537251224858
67,157.2,97.3,oui,bac+2,Auvergne-Rhône-Alpes,oui,2066,veuf,0.49,5000.0,16226.947381582757
38,182.1,81.9,oui,bac,Bretagne,non,2675,célibataire,0.17,5175.89104031576,500.0
52,160.9,66.4,oui,aucun,Occitanie,non,1996,célibataire,0.44,5000.0,11326.25449697811
63,166.7,61.9,oui,bac,Bretagne,oui,1835,célibataire,0.76,837.09,500.0
57,173.7,75.8,non,doctorat,Corse,oui,500,marié,0.78,5000.0,500.0
58,178.4,49.1,oui,bac,Bretagne,non,500,marié,0.94,676.85,10725.625743409684
25,168.5,88.3,oui,bac+2,Île-de-France,non,1191,marié,0.74,704.13,3326.8459813784034
58,185.9,76.4,non,aucun,Normandie,oui,2143,célibataire,0.23,5000.0,500.0
22,173.3,72.5,oui,aucun,Provence-Alpes-Côte d’Azur,non,706,marié,0.51,703.03,21170.17087603601
22,179.6,55.6,oui,aucun,Auvergne-Rhône-Alpes,oui,4170,marié,0.95,5000.0,500.0
26,176.2,65.5,oui,bac+2,Auvergne-Rhône-Alpes,non,3486,veuf,0.92,648.73,3269.816402584081
42,152.8,87.7,non,bac,Auvergne-Rhône-Alpes,oui,3511,veuf,0.55,5175.89104031576,500.0
67,170.0,85.0,non,bac+2,Bretagne,oui,1740,marié,0.85,742.23,500.0
30,149.7,60.8,non,bac+2,Normandie,non,2227,divorcé,0.18,5000.0,500.0
47,172.2,63.3,non,master,Bretagne,oui,2137,marié,0.66,10000.0,500.0
50,186.3,65.6,non,bac,Corse,oui,2480,marié,0.97,10000.0,500.0
50,180.9,73.6,non,bac,Provence-Alpes-Côte d’Azur,oui,2782,célibataire,0.87,5175.89104031576,8052.316794480487
50,189.5,90.2,non,bac,Normandie,oui,2397,veuf,0.97,5000.0,500.0
20,178.7,37.7,oui,doctorat,Hauts-de-France,non,1942,divorcé,0.84,5175.89104031576,15686.78132850265
60,168.9,59.8,non,master,Bretagne,oui,2475,divorcé,0.98,5000.0,25720.956678722483
37,165.3,72.8,non,master,Normandie,oui,2805,divorcé,0.69,5175.89104031576,500.0
20,167.7,67.8,oui,bac,Hauts-de-France,non,1034,célibataire,0.83,10000.0,500.0
52,182.6,66.2,non,doctorat,Provence-Alpes-Côte d’Azur,non,640,divorcé,0.35,5175.89104031576,500.0
36,154.3,97.1,non,master,Normandie,oui,2557,marié,0.1,5175.89104031576,500.0
49,184.7,55.6,non,bac+2,Normandie,oui,2657,marié,0.46,646.33,500.0
66,156.1,85.5,oui,doctorat,Hauts-de-France,oui,3901,marié,0.72,5000.0,3727.548198082763
38,192.8,86.4,oui,aucun,Bretagne,non,2686,veuf,0.6,5175.89104031576,22474.032687219635
18,163.5,73.7,oui,aucun,Hauts-de-France,non,1341,marié,0.55,1603.34,500.0
57,175.8,83.7,non,bac+2,Bretagne,oui,1663,célibataire,0.17,10000.0,14645.02503793896
66,147.4,83.0,non,bac,Provence-Alpes-Côte d’Azur,oui,4074,marié,0.29,10000.0,500.0
57,165.6,79.2,oui,aucun,Hauts-de-France,oui,3673,marié,0.1,5175.89104031576,1039.6814070236503
52,172.0,65.8,oui,aucun,Normandie,non,1783,veuf,0.85,10000.0,10698.689308826526
20,170.1,63.4,non,doctorat,Bretagne,oui,4054,divorcé,0.62,5175.89104031576,31326.215437795137
46,168.0,76.7,non,doctorat,Provence-Alpes-Côte d’Azur,oui,3967,marié,0.93,10000.0,9547.31726536674
73,167.0,77.1,non,bac,Île-de-France,oui,1195,veuf,0.03,5175.89104031576,500.0
56,161.8,61.2,oui,bac+2,Île-de-France,oui,3104,divorcé,0.84,10000.0,24714.428346144625
19,181.0,59.7,oui,bac+2,Provence-Alpes-Côte d’Azur,oui,1625,célibataire,0.58,10000.0,15784.65644627697
41,176.7,79.7,non,doctorat,Provence-Alpes-Côte d’Azur,non,2967,veuf,0.42,1129.56,32043.77956862413
67,161.0,90.0,oui,bac,Provence-Alpes-Côte d’Azur,non,1518,célibataire,0.54,10000.0,20371.989900380795
71,161.7,68.5,non,doctorat,Auvergne-Rhône-Alpes,oui,2480,divorcé,0.7,5175.89104031576,11768.124179750985
19,169.5,91.2,non,aucun,Occitanie,non,984,divorcé,0.15,235.98,500.0
33,174.2,99.3,non,aucun,Hauts-de-France,oui,2295,marié,0.13,10000.0,500.0
37,161.2,84.1,non,bac+2,Normandie,oui,2011,divorcé,0.53,5000.0,1113.829489318093
58,196.1,45.5,non,doctorat,Île-de-France,oui,3034,célibataire,0.19,831.9,19524.748467578767
23,177.4,91.5,non,master,Auvergne-Rhône-Alpes,non,3667,veuf,0.4,5000.0,9768.568084750788
25,179.5,49.5,oui,bac,Île-de-France,oui,3003,veuf,0.46,270.22,500.0
50,166.2,71.1,non,bac,Corse,non,2906,veuf,0.26,10000.0,500.0
33,182.0,79.3,oui,bac+2,Corse,oui,3289,marié,0.83,5000.0,500.0
51,188.6,73.6,oui,bac,Occitanie,oui,1501,veuf,0.95,5175.89104031576,500.0
25,178.9,62.5,oui,bac,Corse,non,1699,divorcé,0.22,5175.89104031576,500.0
34,187.7,88.3,non,aucun,Normandie,non,2910,veuf,0.57,1089.39,3478.2784107224384
67,188.8,63.5,oui,bac,Corse,oui,2204,célibataire,0.87,841.35,500.0
46,166.2,88.9,non,master,Bretagne,oui,2991,marié,0.68,5000.0,3956.1305457758576
74,180.5,69.4,oui,master,Île-de-France,oui,1246,marié,0.74,5175.89104031576,500.0
20,178.6,67.4,oui,bac,Bretagne,non,3065,marié,0.85,10000.0,500.0
74,157.2,45.4,non,doctorat,Corse,oui,500,divorcé,0.23,5175.89104031576,500.0
30,177.1,82.5,non,master,Occitanie,non,3091,marié,0.35,5175.89104031576,15788.97905842714
70,173.1,88.4,oui,aucun,Provence-Alpes-Côte d’Azur,oui,3298,marié,0.53,250.23,15117.602265736034
57,173.8,65.7,non,bac+2,Occitanie,non,2225,célibataire,0.15,10000.0,14448.913633781498
40,183.9,55.0,non,doctorat,Île-de-France,non,2352,célibataire,0.7,5175.89104031576,25896.143475960027
18,180.3,86.7,non,master,Auvergne-Rhône-Alpes,non,1659,divorcé,0.44,10000.0,20424.118436131917
21,176.1,84.6,oui,doctorat,Provence-Alpes-Côte d’Azur,non,1788,divorcé,0.08,5175.89104031576,35273.91129309822
31,172.9,89.7,non,master,Provence-Alpes-Côte d’Azur,oui,4499,marié,0.69,10000.0,19896.889771322905
30,182.8,98.7,oui,bac+2,Corse,oui,2488,marié,0.74,5175.89104031576,6745.451611897515
26,167.0,119.4,oui,master,Normandie,non,3375,veuf,0.62,5000.0,9432.456600866117
64,167.3,66.8,oui,bac,Hauts-de-France,non,2072,veuf,0.42,5175.89104031576,500.0
64,171.5,52.1,oui,doctorat,Normandie,non,4057,divorcé,0.03,5175.89104031576,32056.67702970769
35,192.9,79.2,non,bac,Île-de-France,non,4060,célibataire,0.87,568.92,2685.6457974789305
32,171.1,91.5,non,master,Bretagne,oui,4320,marié,0.78,5000.0,500.0
74,182.5,69.9,non,aucun,Hauts-de-France,oui,500,veuf,0.33,1028.04,500.0
54,179.5,66.0,non,doctorat,Occitanie,non,1226,marié,0.87,10000.0,25448.706079561383
29,176.8,74.1,oui,master,Corse,non,1034,marié,0.24,10000.0,22411.66864137075
57,154.8,86.5,oui,doctorat,Provence-Alpes-Côte d’Azur,oui,1519,veuf,0.72,849.57,500.0
29,179.1,84.4,non,doctorat,Normandie,non,2267,divorcé,0.41,5175.89104031576,14342.908068679784
59,153.5,82.6,non,doctorat,Île-de-France,non,500,veuf,0.04,10000.0,26151.816919055123
60,151.4,80.2,non,aucun,Normandie,oui,1380,marié,0.04,10000.0,500.0
24,178.5,73.6,non,doctorat,Île-de-France,oui,2287,divorcé,0.61,5000.0,18779.775335854243
70,188.1,66.3,non,doctorat,Occitanie,non,1214,marié,0.33,10000.0,500.0
55,173.0,68.6,oui,aucun,Corse,non,1009,veuf,0.66,5000.0,500.0
57,153.3,57.4,oui,doctorat,Bretagne,oui,2174,veuf,0.37,827.23,26627.317359352768
46,164.9,59.9,oui,bac+2,Corse,oui,2151,divorcé,0.75,5000.0,500.0
63,177.6,80.4,oui,aucun,Provence-Alpes-Côte d’Azur,oui,1185,marié,0.27,5000.0,500.0
18,166.1,66.4,oui,bac+2,Normandie,non,2376,célibataire,0.44,5175.89104031576,500.0
20,158.4,79.0,oui,bac+2,Normandie,oui,1349,marié,0.0,10000.0,2970.217234330531
72,184.3,38.4,oui,master,Bretagne,oui,2567,célibataire,0.87,10000.0,2682.73230928322
58,159.7,53.9,oui,doctorat,Normandie,oui,3168,célibataire,0.91,812.64,21583.85196791177
64,165.4,74.8,oui,bac+2,Auvergne-Rhône-Alpes,non,3212,veuf,0.24,5000.0,22800.89475109125
26,164.6,67.3,oui,doctorat,Occitanie,non,3343,célibataire,0.93,962.72,6134.9710680646285
60,179.3,61.4,oui,bac+2,Île-de-France,oui,3117,veuf,0.95,5000.0,500.0
58,182.3,78.0,non,bac+2,Provence-Alpes-Côte d’Azur,oui,1289,marié,0.98,10000.0,500.0
46,174.1,72.1,oui,bac+2,Auvergne-Rhône-Alpes,oui,2459,marié,0.94,5175.89104031576,9982.95628024238
25,161.0,61.9,non,bac+2,Bretagne,oui,2980,veuf,0.59,5000.0,19494.724237604543
27,172.1,60.7,non,master,Auvergne-Rhône-Alpes,non,1470,célibataire,0.4,350.55,10180.619908660536
36,175.0,89.0,oui,doctorat,Normandie,non,2492,marié,0.94,5000.0,9462.275864934223
62,170.5,60.0,non,doctorat,Provence-Alpes-Côte d’Azur,oui,2442,marié,0.8,802.31,19265.862598404117
62,162.5,70.7,oui,doctorat,Île-de-France,oui,1907,marié,0.14,414.25,500.0
23,165.9,67.2,oui,doctorat,Provence-Alpes-Côte d’Azur,non,4988,divorcé,0.34,5000.0,40020.52297334525
20,173.4,66.2,non,aucun,Normandie,oui,2709,marié,0.59,10000.0,500.0
63,177.8,69.7,non,bac,Hauts-de-France,oui,2856,célibataire,0.85,956.96,500.0
52,166.3,75.2,non,doctorat,Normandie,non,3921,marié,0.84,5175.89104031576,17058.953675593435
24,176.8,90.1,oui,aucun,Corse,non,1697,célibataire,0.24,567.06,500.0
34,161.9,59.9,oui,master,Occitanie,non,3270,divorcé,0.29,5175.89104031576,8702.111848462
26,171.8,39.5,non,aucun,Normandie,oui,3616,marié,0.98,5000.0,500.0
32,160.5,71.7,oui,bac+2,Provence-Alpes-Côte d’Azur,non,1938,célibataire,0.43,10000.0,500.0
69,166.3,95.9,oui,aucun,Corse,non,3205,divorcé,0.22,5175.89104031576,500.0
40,183.1,81.7,non,bac+2,Normandie,non,568,marié,0.5,10000.0,1254.7930227582888
35,158.7,67.8,oui,aucun,Bretagne,oui,3549,marié,0.96,5000.0,500.0
24,180.3,96.3,non,master,Auvergne-Rhône-Alpes,non,1337,célibataire,0.76,10000.0,11388.69952766574
30,182.4,57.0,oui,master,Auvergne-Rhône-Alpes,oui,1904,veuf,0.2,10000.0,10791.105372433178
56,157.2,43.8,non,bac+2,Occitanie,non,2262,marié,0.72,5000.0,16085.86547001797
48,168.2,85.9,oui,master,Île-de-France,oui,500,divorcé,0.69,10000.0,18955.86650945091
26,157.9,91.9,oui,doctorat,Île-de-France,non,3839,divorcé,0.47,5000.0,33841.40719796205
69,159.2,61.1,oui,doctorat,Provence-Alpes-Côte d’Azur,non,2784,veuf,0.95,5175.89104031576,12512.590261056705
53,170.5,75.7,oui,doctorat,Corse,non,2313,célibataire,0.35,1187.95,20847.421828189872
20,166.6,66.0,non,bac,Occitanie,oui,2013,célibataire,0.94,5000.0,500.0
27,164.5,61.0,oui,bac+2,Auvergne-Rhône-Alpes,non,3102,veuf,0.8,5000.0,10455.281361547186
40,165.5,67.2,oui,doctorat,Corse,non,2915,marié,0.03,5000.0,23418.10856886971
64,170.7,81.4,oui,master,Normandie,non,2802,divorcé,0.74,336.97,24038.777163130195
30,167.0,57.7,oui,master,Hauts-de-France,oui,546,divorcé,0.43,5000.0,500.0
30,171.2,78.7,oui,doctorat,Île-de-France,non,1360,marié,0.39,5175.89104031576,34232.663162465586
21,166.3,82.2,oui,master,Auvergne-Rhône-Alpes,oui,2174,veuf,0.35,5000.0,8190.753263564347
35,176.0,81.8,non,bac+2,Auvergne-Rhône-Alpes,non,1350,marié,0.12,1059.28,500.0
32,172.7,85.8,non,bac,Normandie,oui,2826,marié,0.97,5175.89104031576,954.7605729030372
54,176.7,58.2,non,master,Auvergne-Rhône-Alpes,oui,5329,célibataire,0.58,10000.0,500.0
60,169.6,57.5,non,doctorat,Auvergne-Rhône-Alpes,oui,2484,marié,0.12,975.69,21369.24419698963
71,169.5,49.8,non,aucun,Provence-Alpes-Côte d’Azur,non,1476,marié,0.59,5000.0,500.0
30,171.4,49.4,oui,bac+2,Occitanie,oui,2950,divorcé,0.98,635.04,8579.126158269033
36,171.3,72.6,non,bac,Provence-Alpes-Côte d’Azur,oui,1623,divorcé,0.44,5175.89104031576,500.0
24,170.1,83.0,oui,aucun,Bretagne,oui,2230,marié,0.94,5175.89104031576,3008.8990285788677
60,183.5,65.1,oui,bac+2,Hauts-de-France,oui,2141,marié,0.58,5175.89104031576,5655.644487600104
66,159.5,89.7,oui,doctorat,Bretagne,oui,2235,veuf,0.44,10000.0,1262.3235537061464
62,174.2,78.6,oui,doctorat,Occitanie,oui,1773,marié,0.19,5000.0,24298.23407125733
40,166.9,102.2,oui,doctorat,Corse,non,2784,divorcé,0.89,10000.0,23796.97803650985
70,167.0,69.3,oui,bac,Provence-Alpes-Côte d’Azur,oui,2834,marié,0.6,10000.0,7275.274272172118
52,172.1,69.9,oui,doctorat,Normandie,oui,1985,divorcé,0.31,10000.0,500.0
29,152.2,73.3,oui,bac,Hauts-de-France,oui,3481,veuf,0.23,5175.89104031576,3947.212086700677
67,163.9,72.1,non,master,Hauts-de-France,oui,3389,marié,0.06,5000.0,500.0
46,171.3,69.2,non,master,Île-de-France,non,2904,marié,0.43,5175.89104031576,25610.462535755527
62,164.3,77.9,non,bac,Auvergne-Rhône-Alpes,non,1096,marié,0.62,10000.0,500.0
48,184.0,83.8,non,master,Bretagne,non,2555,célibataire,0.02,5175.89104031576,35632.16173175065
42,156.3,101.6,oui,doctorat,Corse,oui,6181,célibataire,0.98,5000.0,36789.61777025862
72,162.9,71.9,oui,bac,Provence-Alpes-Côte d’Azur,non,3724,veuf,0.69,10000.0,21122.961389310374
54,168.8,74.4,non,doctorat,Auvergne-Rhône-Alpes,oui,4079,divorcé,0.31,5175.89104031576,500.0
70,169.5,77.4,non,doctorat,Auvergne-Rhône-Alpes,oui,3974,marié,0.06,5000.0,24841.31563523786
27,167.4,89.1,oui,bac,Auvergne-Rhône-Alpes,non,500,veuf,0.55,821.9,2652.4243939331814
43,166.8,61.8,oui,bac,Normandie,non,4021,marié,0.43,10000.0,21298.81579596581
27,173.8,98.7,non,master,Normandie,non,4364,veuf,0.48,5175.89104031576,30990.60213328678
20,176.4,102.1,non,master,Bretagne,non,2944,marié,0.55,627.48,16790.505552595772
67,172.9,84.1,non,bac,Bretagne,non,2820,marié,0.88,5175.89104031576,12235.719171269016
36,176.0,72.7,non,aucun,Hauts-de-France,non,2026,célibataire,0.04,5000.0,500.0
40,172.6,62.8,non,doctorat,Île-de-France,oui,3895,divorcé,0.28,10000.0,26830.76427175912
27,168.0,69.6,oui,bac,Occitanie,oui,2846,veuf,0.24,5000.0,500.0
39,178.8,53.6,oui,doctorat,Normandie,non,2570,marié,0.71,5000.0,26943.41956696861
41,179.7,74.0,non,aucun,Occitanie,non,1787,marié,0.94,1028.93,500.0
19,165.2,69.7,non,bac+2,Normandie,non,1374,marié,0.34,1154.01,500.0
70,180.5,60.4,non,bac,Corse,non,2480,marié,0.76,10000.0,10179.386859557331
52,148.2,69.9,oui,aucun,Île-de-France,non,2488,célibataire,0.22,10000.0,500.0
75,145.4,81.4,oui,bac+2,Auvergne-Rhône-Alpes,non,2324,marié,0.66,10000.0,500.0
38,161.7,126.3,non,bac,Corse,oui,2303,divorcé,0.69,1283.23,500.0
23,147.7,76.0,oui,bac,Île-de-France,non,2380,marié,0.63,5000.0,500.0
24,188.0,72.7,oui,bac+2,Normandie,oui,2663,marié,0.49,352.86,10047.717232069095
